ds,yhat,yhat_lower,yhat_upper,trend,weekly,yearly,monthly,quarterly,semi_annual,software_product,active_merchant,y,forecast_date,is_forecast,confidence_width,residual,abs_error,pct_error
2024-03-13,86.40214852802883,0.0,179.49075876194075,160.9667172302159,31.43386826063302,1242.3224941456417,64.75558687507221,-468.8665240904694,-944.2099938930647,Retail,191032.0,134.0,2025-06-23 10:43:37.123153,False,179.49075876194075,47.59785147197117,47.59785147197117,35.5207846805755
2024-03-14,67.23028373418137,0.0,160.96822504892447,161.24514259679808,22.012058999923497,1418.20230910674,49.92231720082621,-524.218549191552,-1059.9329949785542,Retail,190949.0,124.0,2025-06-23 10:43:37.123153,False,160.96822504892447,56.76971626581863,56.76971626581863,45.78202924662793
2024-03-15,65.87252048229747,0.0,159.20181045839922,161.52356796338026,18.56565037741199,1578.1274223500297,36.57345769034814,-564.7816777324327,-1164.1359001664398,Retail,190932.0,89.0,2025-06-23 10:43:37.123153,False,159.20181045839922,23.127479517702525,23.127479517702525,25.985932042362386
2024-03-16,56.51754789166138,0.0,154.81034305784675,161.80199332996244,12.962801141390223,1719.8802454676184,9.771529081753126,-592.4503184173666,-1255.4487027116966,Retail,190865.0,101.0,2025-06-23 10:43:37.123153,False,154.81034305784675,44.48245210833862,44.48245210833862,44.04203179043428
2024-03-17,2.5521301985134244,0.0,96.43197931861481,162.08041869654463,-32.804011905208796,1841.497582249979,-25.157823059942103,-610.3921760197834,-1332.6718597630759,Retail,190767.0,67.0,2025-06-23 10:43:37.123153,False,96.43197931861481,64.44786980148658,64.44786980148658,96.19085044997996
2024-03-18,0.0,0.0,55.093171754690864,162.3588440631268,-99.34608471039648,1941.302732113344,-31.041272603071327,-622.38804319332,-1394.794961960024,Retail,190559.0,60.0,2025-06-23 10:43:37.123153,False,55.093171754690864,60.0,60.0,100.0
2024-03-19,144.71321945257455,45.970642303641064,238.85975777639396,162.637269429709,47.175717836375,2017.9330357184804,-9.932979277702335,-632.0872910206306,-1441.0125332336565,Retail,190609.0,117.0,2025-06-23 10:43:37.123153,False,192.8891154727529,-27.71321945257455,27.71321945257455,-23.68651235262782
2024-03-20,129.35202395754973,32.14269769062626,228.3840777077402,162.91569479629118,31.433868260518757,2070.3623765415546,-22.315771706939895,-642.3074519465686,-1470.7366919873061,Retail,190726.0,117.0,2025-06-23 10:43:37.123153,False,196.24138001711395,-12.352023957549733,12.352023957549733,-10.557285433803191
2024-03-21,58.967695352826695,0.0,153.10780221025232,163.19412016287336,22.01205900004013,2097.9182372420382,-86.05240587990575,-654.4978582417486,-1483.6064569304706,Retail,191006.0,131.0,2025-06-23 10:43:37.123153,False,153.10780221025232,72.0323046471733,72.0323046471733,54.98649209707885
2024-03-22,5.992011143611222,0.0,113.49662755055697,163.47254552945554,18.565650377482964,2100.293002155858,-128.38708344763234,-668.45856666727,-1479.4935368042827,Retail,190870.0,79.0,2025-06-23 10:43:37.123153,False,113.49662755055697,73.00798885638878,73.00798885638878,92.41517576758072
2024-03-23,18.72561560720831,0.0,123.95761768935971,163.75097089603776,12.962801141676987,2077.5492955528175,-94.67124312666505,-682.3617067503202,-1458.5045021063388,Retail,190774.0,52.0,2025-06-23 10:43:37.123153,False,123.95761768935971,33.27438439279169,33.27438439279169,63.989200755368635
2024-03-24,17.145441794627374,0.0,120.05815377419117,164.02939626261994,-32.804011905367524,2030.1192477240686,-30.14943150927437,-693.0704611333335,-1420.979297644086,Retail,190616.0,48.0,2025-06-23 10:43:37.123153,False,120.05815377419117,30.854558205372626,30.854558205372626,64.28032959452631
2024-03-25,0.0,0.0,60.2797608733672,164.30723530487927,-99.3460847103668,1958.7976857285212,3.8741929573433973,-696.6999527498552,-1367.4861162669995,Retail,190411.0,29.0,2025-06-23 10:43:37.123153,False,60.2797608733672,29.0,29.0,100.0
2024-03-26,107.01663360997766,11.661013739496191,203.46240079088187,164.58507434713866,47.1757178364734,1864.729350877983,18.66222144409849,-689.3230155463087,-1298.8127153494072,Retail,190311.0,67.0,2025-06-23 10:43:37.123153,False,191.8013870513857,-40.01663360997766,40.01663360997766,-59.726318820862176
2024-03-27,106.80133277112375,13.229184286707085,201.29134966242822,164.86291338939805,31.433868260526097,1749.390348923366,44.76767114263861,-667.6991515004595,-1215.954317444345,Retail,190299.0,46.0,2025-06-23 10:43:37.123153,False,188.06216537572112,-60.801332771123754,60.801332771123754,-132.17681037200816
2024-03-28,116.11944526892322,17.172874034143657,214.79676431990097,165.14075243165738,22.012058999799034,1614.5641395727816,64.40187132385131,-629.9010831118687,-1120.0982939472967,Retail,189933.0,22.0,2025-06-23 10:43:37.123153,False,197.6238902857573,-94.11944526892322,94.11944526892322,-427.81566031328737
2024-03-29,112.51317813107183,12.911147866723146,214.79366260417353,165.41859147391673,18.565650377414713,1462.312467613484,54.553175480887134,-575.7308222272126,-1012.6058845874176,Retail,189451.0,15.0,2025-06-23 10:43:37.123153,False,201.88251473745038,-97.51317813107183,97.51317813107183,-650.0878542071456
